Year,Id,Predicted.Values
2014,11094718,Retained
2014,11094726,Retained
2014,11094737,Retained
2014,11094740,Retained
2015,11094743,Retained
2014,11094749,Retained
2015,11094755,Retained
2015,11094756,Retained
2015,11094759,Retained
2014,11094764,Retained
2014,11094770,Retained
2015,11094772,Retained
2014,11094774,Retained
2015,11094777,Retained
2015,11094780,Retained
2014,11094781,Retained
2015,11094783,Retained
2015,11094788,Retained
2015,11094795,Retained
2014,11094796,Retained
2014,11094798,Retained
2014,11094800,Retained
2014,11094801,Retained
2015,11094807,Retained
2014,11094811,Retained
2015,11094816,Retained
2014,11094822,Retained
2014,11094830,Retained
2015,11094832,Retained
2014,11094837,Retained
2015,11094841,Retained
2015,11094844,Retained
2015,11094849,Retained
2015,11094851,Retained
2015,11094861,Retained
2014,11094864,Retained
2015,11094865,Retained
2015,11094869,Retained
2015,11094872,Retained
2015,11094877,Retained
2014,11094880,Retained
2015,11094881,Retained
2014,11094882,Retained
2015,11094886,Retained
2014,11094888,Retained
2014,11094889,Retained
2015,11094894,Retained
2015,11094895,Retained
2015,11094896,Retained
2015,11094897,Retained
2015,11094899,Retained
2015,11094902,Retained
2014,11094904,Retained
2014,11094905,Retained
2014,11094907,Retained
2015,11094909,Retained
2015,11094912,Retained
2014,11094916,Retained
2014,11094924,Retained
2014,11094937,Retained
2014,11094947,Retained
2015,11094951,Retained
2014,11094957,Retained
2015,11094959,Retained
2014,11094963,Retained
2015,11094969,Retained
2015,11094970,Retained
2014,11094972,Retained
2014,11094973,Retained
2014,11094974,Retained
2014,11094976,Retained
2015,11094977,Retained
2014,11094978,Retained
2014,11094979,Retained
2014,11094980,Retained
2014,11094983,Retained
2014,11094984,Retained
2014,11094985,Retained
2014,11094986,Retained
2014,11094987,Retained
2014,11094988,Retained
2014,11094990,Retained
2015,11094992,Retained
2014,11094993,Retained
2014,11094996,Retained
2014,11094997,Retained
2014,11094998,Retained
2014,11094999,Retained
2014,11095001,Retained
2014,11095003,Retained
2015,11095010,Retained
2015,11095013,Retained
2015,11095017,Retained
2014,11095020,Retained
2015,11095029,Retained
2015,11095038,Retained
2015,11095050,Retained
2014,11095053,Retained
2014,11095056,Retained
2014,11095059,Retained
2014,11095075,Retained
2015,11095080,Retained
2014,11095084,Retained
2014,11095086,Retained
2015,11095091,Retained
2015,11095093,Retained
2015,11095096,Retained
2014,11095108,Retained
2015,11095110,Retained
2015,11095113,Retained
2015,11095114,Retained
2014,11095116,Retained
2014,11095117,Retained
2015,11095122,Retained
2014,11095123,Retained
2014,11095125,Retained
2015,11095138,Retained
2014,11095142,Retained
2014,11095143,Retained
2014,11095144,Retained
2014,11095147,Retained
2014,11095148,Retained
2015,11095152,Retained
2015,11095153,Retained
2014,11095154,Retained
2014,11095155,Retained
2015,11095156,Retained
2014,11095159,Retained
2015,11095162,Retained
2015,11095165,Retained
2014,11095166,Retained
2015,11095167,Retained
2015,11095169,Retained
2015,11095170,Retained
2015,11095171,Retained
2015,11095173,Retained
2015,11095174,Retained
2015,11095175,Retained
2015,11095181,Retained
2014,11095182,Retained
2015,11095183,Retained
2014,11095188,Retained
2014,11095192,Retained
2014,11095197,Retained
2014,11095202,Retained
2015,11095207,Retained
2014,11095208,Retained
2015,11095217,Retained
2014,11095226,Retained
2014,11095244,Retained
2014,11095245,Retained
2014,11095246,Retained
2014,11095247,Retained
2014,11095248,Retained
2014,11095249,Retained
2014,11095250,Retained
2014,11095251,Retained
2014,11095252,Retained
2014,11095253,Retained
2014,11095254,Retained
2014,11095255,Retained
2014,11095256,Retained
2014,11095257,Retained
2014,11095258,Retained
2014,11095259,Retained
2014,11095260,Retained
2014,11095261,Retained
2014,11095262,Retained
2014,11095263,Retained
2014,11095264,Retained
2014,11095265,Retained
2014,11095266,Retained
2014,11095267,Retained
2014,11095268,Retained
2014,11095269,Retained
2014,11095270,Retained
2014,11095283,Retained
2015,11095284,Retained
2015,11095289,Retained
2015,11095290,Retained
2014,11095294,Retained
2014,11095301,Retained
2014,11095303,Retained
2014,11095303,Retained
2014,11095312,Retained
2014,11095313,Retained
2015,11095317,Retained
2015,11095321,Retained
2014,11095328,Retained
2014,11095330,Retained
2014,11095332,Retained
2015,11095340,Retained
2015,11095344,Retained
2015,11095351,Retained
2015,11095353,Retained
2014,11095354,Retained
2015,11095360,Retained
2014,11095362,Retained
2014,11095368,Retained
2014,11095369,Retained
2014,11095370,Retained
2014,11095371,Retained
2014,11095372,Retained
2014,11095375,Retained
2014,11095377,Retained
2015,11095379,Retained
2015,11095380,Retained
2014,11095381,Retained
2015,11095388,Retained
2015,11095390,Retained
2015,11095392,Retained
2015,11095394,Retained
2014,11095397,Retained
2014,11095398,Retained
2015,11095402,Retained
2014,11095403,Retained
2014,11095404,Retained
2015,11095406,Retained
2015,11095413,Retained
2014,11095420,Retained
2014,11095422,Retained
2014,11095423,Retained
2014,11095424,Retained
2014,11095425,Retained
2014,11095426,Retained
2014,11095427,Retained
2014,11095428,Retained
2014,11095429,Retained
2014,11095430,Retained
2014,11095431,Retained
2014,11095432,Retained
2014,11095433,Retained
2014,11095434,Retained
2015,11095436,Retained
2014,11095441,Retained
2014,11095442,Retained
2014,11095446,Retained
2014,11095449,Retained
2015,11095453,Retained
2014,11095466,Retained
2014,11095473,Retained
2015,11095492,Retained
2014,11095493,Retained
2015,11095504,Retained
2014,11095505,Retained
2014,11095509,Retained
2014,11095520,Retained
2014,11095522,Retained
2014,11095523,Retained
2015,11095525,Retained
2014,11095528,Retained
2014,11095532,Retained
2015,11095534,Retained
2014,11095535,Retained
2014,11095547,Retained
2014,11095556,Retained
2014,11095557,Retained
2014,11095559,Retained
2014,11095562,Retained
2015,11095566,Retained
2014,11095567,Retained
2014,11095568,Retained
2014,11095569,Retained
2014,11095574,Retained
2014,11095577,Retained
2014,11095578,Retained
2014,11095590,Retained
2014,11095615,Retained
2014,11095622,Retained
2014,11095625,Retained
2014,11095626,Retained
2014,11095627,Retained
2014,11095628,Retained
2014,11095629,Retained
2014,11095630,Retained
2014,11095631,Retained
2014,11095632,Retained
2014,11095633,Retained
2014,11095634,Retained
2014,11095635,Retained
2014,11095636,Retained
2014,11095637,Retained
2014,11095638,Retained
2014,11095639,Retained
2014,11095640,Retained
2014,11095641,Retained
2014,11095642,Retained
2014,11095643,Retained
2014,11095644,Retained
2014,11095645,Retained
2014,11095646,Retained
2014,11095647,Retained
2014,11095648,Retained
2014,11095651,Retained
2014,11095652,Retained
2014,11095653,Retained
2014,11095654,Retained
2014,11095655,Retained
2014,11095656,Retained
2014,11095657,Retained
2014,11095658,Retained
2014,11095659,Retained
2014,11095660,Retained
2014,11095663,Retained
2014,11095667,Retained
2014,11095669,Retained
2014,11095670,Retained
2014,11095672,Retained
2014,11095672,Retained
2014,11095680,Retained
2015,11095683,Retained
2014,11095685,Retained
2014,11095688,Retained
2014,11095690,Retained
2015,11095691,Retained
2014,11095694,Retained
2014,11095695,Retained
2014,11095696,Retained
2014,11095697,Retained
2014,11095698,Retained
2014,11095699,Retained
2014,11095700,Retained
2014,11095701,Retained
2014,11095702,Retained
2014,11095703,Retained
2014,11095704,Retained
2014,11095705,Retained
2014,11095706,Retained
2014,11095707,Retained
2014,11095708,Retained
2014,11095709,Retained
2014,11095710,Retained
2014,11095711,Retained
2014,11095712,Retained
2014,11095713,Retained
2014,11095714,Retained
2014,11095715,Retained
2014,11095716,Retained
2014,11095717,Retained
2014,11095718,Retained
2014,11095719,Retained
2014,11095720,Retained
2014,11095721,Retained
2014,11095722,Retained
2014,11095723,Retained
2014,11095724,Retained
2014,11095725,Retained
2014,11095726,Retained
2014,11095728,Retained
2014,11095732,Retained
2015,11095733,Retained
2015,11095739,Retained
2014,11095742,Retained
2014,11095760,Retained
2014,11095767,Retained
2014,11095771,Retained
2014,11095773,Retained
2015,11095779,Retained
2014,11095784,Retained
2014,11095785,Retained
2014,11095790,Retained
2015,11095795,Retained
2014,11095796,Retained
2015,11095815,Retained
2014,11095837,Retained
2014,11095847,Retained
2014,11095854,Retained
2014,11095857,Retained
2014,11095864,Retained
2014,11095866,Retained
2015,11095876,Retained
2014,11095880,Retained
2014,11095887,Retained
2014,11095892,Retained
2014,11095901,Retained
2014,11095905,Retained
2015,11095907,Retained
2014,11095910,Retained
2014,11095915,Retained
2014,11095917,Retained
2014,11095918,Retained
2014,11095919,Retained
2014,11095921,Retained
2014,11095923,Retained
2014,11095930,Retained
2014,11095933,Retained
2014,11095939,Retained
2015,11095941,Retained
2015,11095943,Retained
2014,11095945,Retained
2014,11095946,Retained
2015,11095947,Retained
2014,11095951,Retained
2014,11095955,Retained
2014,11095960,Retained
2014,11095962,Retained
2014,11095972,Retained
2014,11095974,Retained
2014,11095977,Retained
2015,11095981,Retained
2014,11095995,Retained
2015,11095996,Retained
2014,11095998,Retained
2014,11095999,Retained
2014,11096000,Retained
2015,11096007,Retained
2014,11096010,Retained
2015,11096014,Retained
2015,11096016,Retained
2015,11096021,Retained
2015,11096023,Retained
2015,11096028,Retained
2014,11096032,Retained
2014,11096033,Retained
2015,11096038,Retained
2015,11096039,Retained
2014,11096040,Retained
2014,11096042,Retained
2014,11096043,Retained
2015,11096044,Retained
2014,11096047,Retained
2015,11096048,Retained
2014,11096053,Retained
2015,11096054,Retained
2014,11096055,Retained
2015,11096065,Retained
2014,11096066,Retained
2015,11096067,Retained
2014,11096068,Retained
2015,11096069,Retained
2014,11096071,Retained
2015,11096072,Retained
2014,11096074,Retained
2014,11096077,Retained
2014,11096084,Retained
2014,11096086,Retained
2014,11096087,Retained
2014,11096088,Retained
2014,11096090,Retained
2015,11096092,Retained
2015,11096096,Retained
2015,11096106,Retained
2014,11096110,Retained
2014,11096111,Retained
2014,11096115,Retained
2014,11096116,Retained
2014,11096125,Retained
2015,11096126,Retained
2014,11096131,Retained
2014,11096135,Retained
2014,11096148,Retained
2014,11096149,Retained
2014,11096150,Retained
2014,11096151,Retained
2014,11096152,Retained
2014,11096153,Retained
2014,11096154,Retained
2014,11096155,Retained
2014,11096156,Retained
2014,11096157,Retained
2014,11096158,Retained
2014,11096159,Retained
2014,11096160,Retained
2014,11096161,Retained
2014,11096162,Retained
2014,11096163,Retained
2014,11096165,Retained
2014,11096166,Retained
2015,11096169,Retained
2014,11096176,Retained
2014,11096184,Retained
2014,11096187,Retained
2015,11096193,Retained
2014,11096195,Retained
2014,11096206,Retained
2014,11096208,Retained
2014,11096222,Retained
2014,11096223,Retained
2014,11096226,Retained
2014,11096227,Retained
2015,11096229,Retained
2015,11096230,Retained
2014,11096231,Retained
2014,11096235,Retained
2014,11096236,Retained
2014,11096240,Retained
2015,11096245,Retained
2014,11096246,Retained
2014,11096247,Retained
2014,11096248,Retained
2014,11096249,Retained
2014,11096250,Retained
2014,11096251,Retained
2014,11096254,Retained
2015,11096260,Retained
2014,11096262,Retained
2014,11096263,Retained
2014,11096266,Retained
2014,11096268,Retained
2014,11096269,Retained
2014,11096272,Retained
2015,11096273,Retained
2014,11096277,Retained
2014,11096278,Retained
2015,11096280,Retained
2014,11096283,Retained
2015,11096289,Retained
2015,11096293,Retained
2015,11096296,Retained
2014,11096297,Retained
2014,11096299,Retained
2014,11096303,Retained
2014,11096304,Retained
2014,11096309,Retained
2014,11096316,Retained
2015,11096319,Retained
2015,11096325,Retained
2014,11096334,Retained
2014,11096345,Retained
2014,11096348,Retained
2014,11096349,Retained
2014,11096350,Retained
2014,11096351,Retained
2015,11096352,Retained
2014,11096354,Retained
2015,11096356,Retained
2014,11096358,Retained
2015,11096360,Retained
2014,11096363,Retained
2014,11096365,Retained
2014,11096371,Retained
2014,11096375,Retained
2014,11096378,Retained
2015,11096388,Retained
2014,11096391,Retained
2014,11096392,Retained
2014,11096395,Retained
2014,11096403,Retained
2015,11096405,Retained
2014,11096406,Retained
2015,11096407,Retained
2015,11096409,Retained
2015,11096412,Retained
2015,11096415,Retained
2015,11096416,Retained
2015,11096417,Retained
2015,11096418,Retained
2014,11096419,Retained
2014,11096422,Retained
2014,11096425,Retained
2015,11096426,Retained
2014,11096427,Retained
2014,11096428,Retained
2014,11096433,Retained
2015,11096449,Retained
2014,11096451,Retained
2014,11096463,Retained
2014,11096467,Retained
2014,11096468,Retained
2014,11096469,Retained
2014,11096470,Retained
2014,11096487,Retained
2015,11096488,Retained
2014,11096513,Retained
2014,11096523,Retained
2014,11096566,Retained
2014,11096568,Retained
2015,11096572,Retained
2015,11096578,Retained
2014,11096587,Retained
2014,11096589,Retained
2015,11096595,Retained
2014,11096596,Retained
2015,11096599,Retained
2014,11096600,Retained
2014,11096602,Retained
2015,11096603,Retained
2014,11096605,Retained
2014,11096606,Retained
2015,11096608,Retained
2014,11096637,Retained
2014,11096643,Retained
2014,11096649,Retained
2014,11096663,Retained
2014,11096665,Retained
2014,11096667,Retained
2015,11096672,Retained
2014,11096674,Retained
2015,11096677,Retained
2014,11096680,Retained
2015,11096683,Retained
2015,11096697,Retained
2015,11096709,Retained
2015,11096713,Retained
2014,11096714,Retained
2014,11096719,Retained
2014,11096725,Retained
2015,11096727,Retained
2014,11096731,Retained
2014,11096733,Retained
2015,11096734,Retained
2014,11096737,Retained
2015,11096742,Retained
2014,11096747,Retained
2014,11096749,Retained
2014,11096753,Retained
2014,11096754,Retained
2015,11096769,Retained
2014,11096798,Retained
2015,11096798,Retained
2014,11096820,Retained
2014,11096836,Retained
2015,11096839,Retained
2014,11096855,Retained
2014,11096866,Retained
2014,11096867,Retained
2014,11096870,Retained
2015,11096882,Retained
2014,11096888,Retained
2014,11096900,Retained
2014,11096939,Retained
2014,11096957,Retained
2014,11096961,Retained
2014,11096962,Retained
2014,11096981,Retained
2014,11096988,Retained
2014,11097002,Retained
2014,11097012,Retained
2015,11097017,Retained
2014,11097022,Retained
2014,11097024,Retained
2014,11097046,Retained
2015,11097047,Retained
2015,11097052,Retained
2015,11097053,Retained
2014,11097054,Retained
2014,11097055,Retained
2014,11097060,Retained
2014,11097070,Retained
2014,11097076,Retained
2014,11097078,Retained
2015,11097081,Retained
2014,11097082,Retained
2015,11097083,Retained
2014,11097085,Retained
2014,11097088,Retained
2014,11097096,Retained
2014,11097101,Retained
2014,11097103,Retained
2015,11097104,Retained
2014,11097106,Retained
2014,11097108,Retained
2014,11097111,Retained
2014,11097112,Retained
2015,11097114,Retained
2014,11097116,Retained
2014,11097119,Retained
2014,11097120,Retained
2015,11097144,Retained
2015,11097157,Retained
2015,11097160,Retained
2015,11097163,Retained
2015,11097166,Retained
2015,11097167,Retained
2015,11097170,Retained
2015,11097172,Retained
2015,11097173,Retained
2015,11097175,Retained
2015,11097176,Retained
2015,11097178,Retained
2015,11097180,Retained
2015,11097181,Retained
2015,11097184,Retained
2015,11097185,Retained
2015,11097187,Retained
2015,11097189,Retained
2015,11097190,Retained
2015,11097191,Retained
2015,11097192,Retained
2015,11097194,Retained
2014,11097200,Retained
2014,11097205,Retained
2014,11097220,Retained
2015,11097225,Retained
2015,11097236,Retained
2014,11097243,Retained
2014,11097255,Retained
